,business_id,name,address,city,postal_code,latitude,longitude,stars,review_count,is_open,attributes,categories,hours,state
49,vWXF2sI-RGk-mflO_gqzWg,Mt Royal Inn,137 Kings Hwy,Mount Royal,08061,39.810356,-75.2114156,3.5,14,1,"{'WiFi': ""u'free'"", 'BusinessAcceptsCreditCards': 'False', 'Alcohol': ""'full_bar'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'Smoking': ""u'outdoor'"", 'CoatCheck': 'False', 'HappyHour': 'True', 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': False, 'wednesday': False, 'thursday': False, 'sunday': True, 'saturday': False}"", 'RestaurantsReservations': 'True', 'BusinessAcceptsBitcoin': 'False', 'BikeParking': 'True', 'HasTV': 'True', 'RestaurantsPriceRange2': '1', 'OutdoorSeating': 'True', 'DogsAllowed': 'False', 'WheelchairAccessible': 'False', 'RestaurantsGoodForGroups': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'ByAppointmentOnly': 'False', 'RestaurantsTakeOut': 'True', 'RestaurantsDelivery': 'True'}","['Nightlife', ' Hotels', ' Hotels & Travel', ' Food', ' Event Planning & Services', ' Bars']","{'Monday': '16:0-0:0', 'Tuesday': '10:0-2:0', 'Wednesday': '10:0-2:0', 'Thursday': '10:0-2:0', 'Friday': '10:0-2:0', 'Saturday': '10:0-2:0', 'Sunday': '12:0-0:0'}",Nueva Jersey
50,tRpeP4jrqoR89dK2lXIClQ,Carpinteria Shores,4975 Sandyland Rd,Carpinteria,93013,34.3940407,-119.525464,4.0,8,1,"{'WiFi': ""'free'"", 'BusinessAcceptsCreditCards': 'False', 'RestaurantsPriceRange2': '3'}","['Hotels', ' Hotels & Travel', ' Event Planning & Services']","{'Monday': '9:0-17:0', 'Tuesday': '9:0-17:0', 'Wednesday': '9:0-17:0', 'Thursday': '9:0-17:0', 'Friday': '9:0-17:0', 'Saturday': '9:0-17:0', 'Sunday': '10:0-16:0'}",California
51,cq-ENh_NxmiGcQX5YBvHGQ,Hampton Inn & Suites Indianapolis/Brownsburg,41 Maplehurst Dr,Brownsburg,46112,39.8611294,-86.396781,3.0,17,1,"{'RestaurantsPriceRange2': '2', 'WiFi': ""u'free'"", 'BusinessAcceptsCreditCards': 'True'}","['Hotels', ' Event Planning & Services', ' Bed & Breakfast', ' Hotels & Travel']","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",Indiana
52,10rYSE_daLxtpuyoTsR-oQ,Cambria Hotel Nashville Downtown,118 8th Ave South,Nashville,37203,36.1579314788,-86.7812257559,3.5,81,1,"{'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'DogsAllowed': 'False', 'WiFi': ""'free'""}","['Event Planning & Services', ' Hotels', ' Hotels & Travel']","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",Tennessee
53,UflFt95PrKDc7g5oaXOrRQ,French Quarter Suites Hotel,1119 N Rampart St,New Orleans,70116,29.964326,-90.0655166,3.0,46,1,"{'RestaurantsPriceRange2': '2', 'WiFi': ""u'free'"", 'BusinessAcceptsCreditCards': 'True'}","['Event Planning & Services', ' Hotels', ' Hotels & Travel']",,Luisiana
54,_5_xybRFzDlvIkK_y10Iww,Sheraton Westport Chalet Hotel St. Louis,191 Westport Plz,Saint Louis,63146,38.7023280945,-90.4474338455,3.0,85,1,"{'RestaurantsPriceRange2': '2', 'DogsAllowed': 'True', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'paid'"", 'BusinessAcceptsBitcoin': 'False'}","['Hotels', ' Event Planning & Services', ' Caterers', ' Hotels & Travel', ' Venues & Event Spaces']","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",Misuri
55,wDlhgWwRSlHPgAiyifQhOg,Holiday Inn Hotel St. Louis-South - I-55,4234 Butler Hill Rd,Saint Louis,63129,38.4844893,-90.3550707,3.5,8,0,"{'RestaurantsPriceRange2': '2', 'WiFi': ""u'free'"", 'BusinessAcceptsCreditCards': 'True'}","['Hotels', ' Event Planning & Services', ' Hotels & Travel', ' Venues & Event Spaces']",,Misuri
56,KCm9f7cROQ-f0iyYxFxQog,Ace Hotel New Orleans,600 Carondelet St,New Orleans,70130,29.9483315,-90.0718664,3.5,265,1,"{'BusinessAcceptsCreditCards': 'True', 'DogsAllowed': 'False', 'WiFi': ""'free'"", 'RestaurantsPriceRange2': '2'}","['Hotels & Travel', ' Hotels', ' Event Planning & Services']","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",Luisiana
57,oVJ6Rt5IcmRvYEv7Bo32cg,Courtyard by Marriott Tampa Oldsmar,4014 Tampa Rd,Oldsmar,34677,28.0348616,-82.6565937,4.0,30,1,"{'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'WiFi': ""u'free'""}","['Hotels & Travel', ' Hotels', ' Event Planning & Services']","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",Florida
58,XoU2DC-i5Ps7HVP8c8OaMg,America's Best Travel Inn,666 N Wells Ave,Reno,89512,39.535568,-119.802681,1.0,21,1,"{'WiFi': ""u'free'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '1'}","['Event Planning & Services', ' Hotels', ' Hotels & Travel']",,Nevada
59,naXRihugxcNNLqIyeO2PKg,Magnuson Hotel,809 Wren Rd,Goodlettsville,37072,36.3027954,-86.7034045,1.0,26,1,"{'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""'free'""}","['Hotels', ' Hotels & Travel', ' Event Planning & Services']",,Tennessee
60,wQJbr_xIrLBnpqICoJWHFA,DoubleTree by Hilton Hotel Downtown Wilmington - Legal District,700 N King St,Wilmington,19801,39.7425558733,-75.5482470989,3.0,86,1,"{'RestaurantsPriceRange2': '2', 'WiFi': ""u'free'"", 'BusinessAcceptsCreditCards': 'True', 'ByAppointmentOnly': 'False', 'DogsAllowed': 'False'}","['Hotels', ' Event Planning & Services', ' Hotels & Travel', ' Hostels']","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",Delaware
61,sMcxTv6x7e-FTpAVJV1iuQ,Hyatt House Indianapolis/Downtown,130 S Pennsylvania St,Indianapolis,46204,39.7645831,-86.1565163,3.5,16,1,,"['Hotels', ' Event Planning & Services', ' Hotels & Travel']",,Indiana
62,wUFY5xl9gAQRtqWcc1UcTA,Hampton Inn & Suites St. Petersburg/Downtown,80 Beach Dr NE,St. Petersburg,33701,27.7717398328,-82.6336238533,4.0,45,1,"{'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'free'""}","['Hotels', ' Event Planning & Services', ' Hotels & Travel', ' Venues & Event Spaces']","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",Florida
63,MfyUK58sdUokMdIZNdem0w,Sandpiper Lodge,3525 State St,Santa Barbara,93105,34.439351,-119.739423,2.5,186,1,"{'WiFi': ""u'free'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2'}","['Event Planning & Services', ' Hotels', ' Hotels & Travel']",,California
64,xVgrzXaOky9Lo0f3NgZCmA,Hyatt Place Nashville/Brentwood,202 Summit View Dr,Brentwood,37027,36.0390669,-86.7800837,3.5,51,1,"{'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'free'""}","['Hotels', ' Event Planning & Services', ' Venues & Event Spaces', ' Hotels & Travel']","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",Tennessee
65,IzPaKFuTapl94B6iMjz3sw,Hampton Inn & Suites Franklin Berry Farms,7101 Berry Farms Crossing,Franklin,37064,35.8621657129,-86.8451737181,5.0,15,1,"{'RestaurantsPriceRange2': '2', 'WiFi': ""'free'"", 'BusinessAcceptsCreditCards': 'True'}","['Hotels', ' Hotels & Travel', ' Event Planning & Services', ' Venues & Event Spaces']","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",Tennessee
66,SBy57DuS62gcyGDEOm18Tw,Red Roof Inn Bridgeton,3470 Hollenberg Dr,Bridgeton,63044,38.7587574561,-90.4387273755,1.5,9,1,"{'RestaurantsPriceRange2': '1', 'WiFi': ""u'paid'"", 'BusinessAcceptsCreditCards': 'True'}","['Hotels & Travel', ' Hotels', ' Event Planning & Services']","{'Monday': '0:0-23:59', 'Tuesday': '0:0-23:59', 'Wednesday': '0:0-23:59', 'Thursday': '0:0-23:59', 'Friday': '0:0-23:59', 'Saturday': '0:0-23:59', 'Sunday': '0:0-23:59'}",Misuri
67,zJErbOQMKX-MwHs_ulV7DA,Philadelphia Marriott Old City,"One Dock St, 2nd and Walnut St",Philadelphia,19106,39.9452460633,-75.1433300972,3.0,217,1,"{'RestaurantsPriceRange2': '3', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'paid'"", 'BusinessAcceptsBitcoin': 'False', 'DogsAllowed': 'True'}","['Event Planning & Services', ' Hotels', ' Hotels & Travel', ' Venues & Event Spaces']","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",Pensilvania
68,oEbpO3vmcrGDW2mtb_s8cQ,St. Louis Union Station Marriott,One St Louis Union Station,Saint Louis,63101,38.6295275995,-90.2084375636,3.5,41,0,"{'BusinessAcceptsCreditCards': 'True', 'HasTV': 'True', 'RestaurantsDelivery': 'True', 'Alcohol': ""u'full_bar'"", 'Caters': 'True', 'OutdoorSeating': 'True', 'RestaurantsPriceRange2': '2', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsAttire': ""'casual'"", 'GoodForKids': 'True', 'NoiseLevel': ""u'quiet'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsReservations': 'True', 'WiFi': ""u'paid'"", 'RestaurantsTakeOut': 'True'}","['Hotels', ' Hotels & Travel', ' Restaurants', ' Event Planning & Services']","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",Misuri
69,VG5wOdj4Z9-xBWJ9xebQMw,Yogi Bear's Jellystone Park,49 Beal Rd,Elmer,08318,39.540884,-75.2773239,2.5,44,1,"{'WiFi': ""'no'"", 'RestaurantsPriceRange2': '3', 'BusinessAcceptsCreditCards': 'True'}","['Campgrounds', ' Hotels', ' Event Planning & Services', ' Resorts', ' Hotels & Travel', ' RV Parks']",,Nueva Jersey
70,nqWwAwOVbXeBKqtSFyzUXA,Residence Inn St. Louis West County,12815 Daylight Dr,St. Louis,63131,38.6073183748,-90.455138348,4.5,5,1,,"['Hotels & Travel', ' Hotels', ' Event Planning & Services']",,Misuri
71,9xm4aIAT_xwRoTxc0_8AWQ,Townplace Suites Tucson Airport,6595 S Bay Colony Dr,Tucson,85756,32.1322131013,-110.9300802648,4.5,44,1,"{'DogsAllowed': 'True', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""'free'"", 'RestaurantsPriceRange2': '2'}","['Hotels', ' Hotels & Travel', ' Event Planning & Services']","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",Arizona
72,bxDk3YLoMOTdmmf_4AN_4g,Pacific Crest Hotel Santa Barbara,433 Corona Del Mar,Santa Barbara,93103,34.4183468,-119.6713591,4.0,128,1,"{'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'free'"", 'BusinessAcceptsBitcoin': 'False'}","['Hotels', ' Home Services', ' Hotels & Travel', ' Real Estate', ' Apartments', ' Event Planning & Services']","{'Monday': '8:0-21:0', 'Tuesday': '8:0-21:0', 'Wednesday': '8:0-21:0', 'Thursday': '8:0-21:0', 'Friday': '8:0-21:0', 'Saturday': '8:0-21:0', 'Sunday': '8:0-21:0'}",California
73,ULxDMZiGwpnxWoRJrd45AQ,WoodSpring Suites New Orleans Airport,2232 Veterans Blvd,Kenner,70062,30.0079779867,-90.2364300191,2.0,15,1,"{'WiFi': ""u'free'"", 'RestaurantsPriceRange2': '1', 'DogsAllowed': 'True', 'BusinessAcceptsCreditCards': 'True'}","['Hotels', ' Hotels & Travel', ' Event Planning & Services']",,Luisiana
74,Z_7GMx9mPm2J_pd8EZ907A,La Quinta Inn by Wyndham Nashville South,4311 Sidco Dr,Nashville,37204,36.08379,-86.761849,2.0,87,1,"{'WiFi': ""u'free'"", 'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True'}","['Hotels', ' Hotels & Travel', ' Event Planning & Services']","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",Tennessee
75,1-LtqWpkls_d0iJZTKOAkg,Radisson Hotel At Opryland,2401 Music Valley Dr,Nashville,37214,36.2178081,-86.6950511,2.5,20,0,"{'WiFi': ""u'free'"", 'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True'}","['Hotels', ' Event Planning & Services', ' Hotels & Travel']",,Tennessee
76,VaYkQeBGimKfqXhRarK3ZQ,Hampton Inn & Suites Boise/Spectrum,7499 W Overland Rd,Boise,83709,43.5893610794,-116.2752977014,4.0,49,1,"{'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'free'"", 'RestaurantsPriceRange2': '2'}","['Hotels', ' Event Planning & Services', ' Hotels & Travel']","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",Idaho
77,KeOI5PsM2m41ZsQRF8GkwA,Best Western Music City Inn,13010 Old Hickory Blvd,Antioch,37013,36.016615,-86.621402,3.0,7,0,"{'RestaurantsPriceRange2': '2', 'WiFi': ""u'free'"", 'BusinessAcceptsCreditCards': 'True'}","['Hotels', ' Event Planning & Services', ' Hotels & Travel']",,Tennessee
78,kBVjNtw3d5Ugdh9Uu60P7A,Quality Inn & Suites Brownsburg - Indianapolis West,31 Maplehurst Drive,Brownsburg,46112,39.861576044,-86.3952840865,2.0,11,1,"{'RestaurantsPriceRange2': '2', 'WiFi': ""'free'"", 'BusinessAcceptsCreditCards': 'True'}","['Event Planning & Services', ' Hotels', ' Hotels & Travel']","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",Indiana
79,sYWCJVZxywGeKAbZ2fuXZA,Jean Lafitte House,613 Esplanade Ave,New Orleans,70116,29.963132,-90.0591861,4.5,19,1,"{'RestaurantsPriceRange2': '2', 'WiFi': ""u'free'"", 'BusinessAcceptsCreditCards': 'True'}","['Event Planning & Services', ' Hotels', ' Hotels & Travel']","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0'}",Luisiana
80,OhUQLPiPuwczM8Rlm-itcA,Holiday Isles Resort,14711 Gulf Blvd,Madeira Beach,33708,27.7993516,-82.7985162,2.5,28,1,"{'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '1', 'WiFi': ""u'free'""}","['Hotels & Travel', ' Hotels', ' Event Planning & Services']","{'Monday': '9:0-21:0', 'Tuesday': '9:0-21:0', 'Wednesday': '9:0-21:0', 'Thursday': '9:0-21:0', 'Friday': '9:0-21:0', 'Saturday': '9:0-21:0', 'Sunday': '9:0-21:0'}",Florida
81,aOCzaC3XuADemJYXI0zsjg,Residence Inn Mt Laurel at Bishop's Gate,1000 Bishops Gate Blvd,Mount Laurel,08054,39.96732,-74.903659,2.5,45,1,"{'RestaurantsPriceRange2': '2', 'WiFi': ""'free'"", 'BusinessAcceptsCreditCards': 'True', 'BusinessAcceptsBitcoin': 'False'}","['Hotels', ' Event Planning & Services', ' Hotels & Travel']","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",Nueva Jersey
82,CanwhWbh7x7uxTieaw4VGw,Courtyard by Marriott Philadelphia Lansdale,1737 Sumneytown Pike,Lansdale,19446,40.246175993,-75.3405060053,3.5,24,1,"{'BusinessAcceptsBitcoin': 'False', 'RestaurantsPriceRange2': '2', 'DogsAllowed': 'False', 'WheelchairAccessible': 'True', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'free'""}","['Hotels', ' Event Planning & Services', ' Hotels & Travel', ' Venues & Event Spaces']","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",Pensilvania
83,uVg0HssgFzvRU1xd_h6V6w,Fairlane Hotel,401 Union St,Nashville,37219,36.1648001,-86.7799287,4.5,72,1,"{'ByAppointmentOnly': 'False', 'RestaurantsPriceRange2': '3', 'DogsAllowed': 'False', 'WiFi': ""u'free'"", 'BusinessAcceptsCreditCards': 'True'}","['Hotels', ' Hotels & Travel', ' Event Planning & Services']","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",Tennessee
84,NZG9a_jMy5e6jC8TrDvP7Q,Holiday Inn,124 Royal St,New Orleans,70130,29.953442,-90.0688,3.0,58,0,"{'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'free'""}","['Venues & Event Spaces', ' Hotels', ' Event Planning & Services', ' Hotels & Travel']",,Luisiana
85,Qf5JoZsctzSKmsORmNrAwg,Kimpton Hotel Fontenot,501 Tchoupitoulas St,New Orleans,70130,29.94855,-90.0673229,4.5,12,1,,"['Hotels & Travel', ' Hotels', ' Event Planning & Services']","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",Luisiana
86,VWT23kIO4jXuRwGeKMGUXw,Motel 6,815 W Dekalb Pike,King of Prussia,19406,40.0832275738,-75.3906823435,2.0,35,1,"{'WiFi': ""u'paid'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '1'}","['Event Planning & Services', ' Hotels', ' Hotels & Travel']","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",Pensilvania
87,LqY3NrBE0trSnDj87KAn3A,Sandyland Reef Inn,4160 Via Real,Carpinteria,93013,34.4051958,-119.5327704,2.0,130,1,"{'WiFi': ""u'free'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2'}","['Hotels', ' Hotels & Travel', ' Event Planning & Services']",,California
88,cbaCij-uLLfbkLx_nrCBeA,Country Hearth Inn & Suites Edwardsville St. Louis,1013 Plummer St,Edwardsville,62025,38.7888035,-89.9787663,4.0,9,1,"{'WiFi': ""u'free'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '3', 'BusinessAcceptsBitcoin': 'False', 'DogsAllowed': 'False', 'WheelchairAccessible': 'True'}","['Hotels & Travel', ' Hotels', ' Event Planning & Services']","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",Illinois
89,fSogaGRzGLMcva3vw5Id_w,The Doylestown Inn,18 W State St,Doylestown,18901,40.3096259,-75.1309593,4.0,20,1,"{'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '3', 'WiFi': ""u'free'""}","['Hotels & Travel', ' Hotels', ' Bed & Breakfast', ' Event Planning & Services']","{'Monday': '8:0-22:0', 'Tuesday': '8:0-22:0', 'Wednesday': '8:0-22:0', 'Thursday': '8:0-22:0', 'Friday': '8:0-22:0', 'Saturday': '8:0-22:0', 'Sunday': '8:0-22:0'}",Pensilvania
90,Mrd6WoEcDpZVkmozj5DB4w,Sully Mansion Bed & Breakfast,2631 Prytania St,New Orleans,70130,29.930524,-90.0842865,4.0,58,1,"{'RestaurantsPriceRange2': '2', 'WiFi': ""u'free'"", 'BusinessAcceptsCreditCards': 'True'}","['Hotels & Travel', ' Hotels', ' Event Planning & Services', ' Venues & Event Spaces', ' Bed & Breakfast']","{'Monday': '8:0-17:0', 'Tuesday': '8:0-17:0', 'Wednesday': '8:0-17:0', 'Thursday': '8:0-17:0', 'Friday': '8:0-17:0', 'Saturday': '8:0-17:0', 'Sunday': '8:0-17:0'}",Luisiana
91,GUEVkIEP54FVeZKgvVIm_Q,Econo Lodge,3302 South Vista Ave,Boise,83705,43.5714971,-116.2122669,1.0,6,1,,"['Hotels & Travel', ' Hotels', ' Event Planning & Services']","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",Idaho
92,-HUDQ5eek6Edz3zuNrE4jw,Staybridge Suites New Orleans French Qtr/Dwtn,501 Tchoupitoulas St,New Orleans,70130,29.9485469,-90.0673229,3.0,112,0,"{'WiFi': ""u'free'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2'}","['Hotels', ' Hotels & Travel', ' Event Planning & Services', ' Venues & Event Spaces']","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",Luisiana
93,DkFtop1xc3_pPkGT_e43sA,Hotel Maison Pierre Lafitte,108 Roosevelt Way,New Orleans,70112,29.9546333,-90.0720306,4.5,7,1,"{'WiFi': ""u'free'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'DogsAllowed': 'False'}","['Event Planning & Services', ' Hotels', ' Hotels & Travel']",,Luisiana
94,nehN3u7XLhHq-eeZJYL0fA,Fairfield Inn & Suites by Marriott Indianapolis Fishers,10495 Crosspoint Blvd,Indianapolis,46256,39.940658,-86.023391,4.0,14,1,"{'BusinessAcceptsBitcoin': 'False', 'RestaurantsPriceRange2': '2', 'DogsAllowed': 'False', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'free'"", 'WheelchairAccessible': 'True'}","['Event Planning & Services', ' Hotels', ' Hotels & Travel', ' Venues & Event Spaces']","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",Indiana
95,TFh7OZWE-sjN91AW_RI0Pw,Hotel Alba Tampa Tapestry Collection by Hilton,5303 W Kennedy Blvd,Tampa,33609,27.9456158,-82.5327449,3.5,38,1,"{'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'free'""}","['Hotels', ' Hotels & Travel', ' Event Planning & Services']","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",Florida
96,6ZUERrfjvr7HGOB6uwFLZQ,La Quinta Inn by Wyndham St. Louis Hazelwood - Airport North,318 Taylor Rd,Hazelwood,63042,38.7810372,-90.3553222,2.0,41,1,"{'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'free'""}","['Hotels', ' Hotels & Travel', ' Event Planning & Services']","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",Misuri
97,V94fgG7eYVvOsQzz90G6vw,Hampton Inn Philadelphia/Mt. Laurel,5000 Crawford Pl,Mount Laurel,08054,39.916488,-74.9460268021,2.5,30,1,"{'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'WiFi': ""u'free'""}","['Hotels & Travel', ' Hotels', ' Event Planning & Services']","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",Nueva Jersey
